"Fecha","AGUA","CARBON","GAS","LIQUIDOS","PPP Bolsa Mes","Precio Min. Bolsa diario","Precio Max. Bolsa diario","PPP Bolsa diario"
"2018-09-10 00:00:00",80.79298910569996,150.57770614035087,448.9684742459397,806.5962595005432,103.5406063,68.116519,118.823519,78.546313
"2018-09-11 00:00:00",71.59872487586759,150.57770614035087,448.96057633410686,817.135372059356,103.5406063,76.950861,112.750861,80.490613
"2018-09-12 00:00:00",72.24810026006992,147.45205978045232,448.9593698375871,817.0492985427336,103.5406063,70.770615,121.477615,96.490997
"2018-09-13 00:00:00",72.98450683005849,117.10977142857142,448.96331879350356,817.0492985427336,103.5406063,74.701973,113.587973,91.630363
"2018-09-14 00:00:00",74.54855099387125,117.10977142857142,448.882845475638,817.135372059356,103.5406063,72.848909,91.208909,84.526923
"2018-09-15 00:00:00",71.7472420051971,117.10977142857142,432.09095828571435,871.4375264887067,103.5406063,72.909553,82.030553,75.607587
"2018-09-16 00:00:00",81.22990550967677,117.10977142857142,428.3531577142857,876.8056775214837,103.5406063,75.991622,80.691622,76.947362
"2018-09-17 00:00:00",84.45578198850512,117.10977142857142,428.36020150659124,838.2118097524935,103.5406063,68.497609,166.204609,117.615463
"2018-09-18 00:00:00",77.04216407975308,117.10977142857142,430.66050775193804,836.593460593654,103.5406063,67.668918,166.375918,98.967655
"2018-09-19 00:00:00",79.64450113274094,114.38180840336133,429.3567597597599,836.593460593654,103.5406063,75.12943,166.12943,106.337538
"2018-09-20 00:00:00",71.99865739025185,114.38180840336133,443.51472563891366,873.3718161037187,103.5406063,71.687294,108.687294,90.218089
"2018-09-21 00:00:00",75.21781707654789,114.38180840336133,444.17706264501174,873.3718161037187,103.5406063,75.317767,117.417767,93.560621
"2018-09-22 00:00:00",76.50352510592839,114.38180840336133,444.17706264501174,873.3718161037187,103.5406063,79.903838,111.903838,91.04799
"2018-09-23 00:00:00",82.86051577157622,103.61755945419101,442.12240742459386,876.3999812350733,103.5406063,82.853084,103.853084,94.111181
"2018-09-24 00:00:00",84.57539900232877,141.18408499335985,442.126026914153,876.3999812350733,103.5406063,97.806457,164.806457,109.236919
"2018-09-25 00:00:00",96.50834717220556,139.859808440523,443.5826899617309,876.3999812350733,103.5406063,105.195082,185.195082,145.335525
"2018-09-26 00:00:00",93.13796777600983,138.32811178614824,442.1954886310904,876.3999812350733,103.5406063,104.219995,175.219995,144.08331
"2018-09-27 00:00:00",96.20045988779066,138.32811178614824,442.19153967517394,876.3999812350733,103.5406063,85.753101,165.753101,137.42186
"2018-09-28 00:00:00",100.96433307289333,152.27295164233576,442.0828668213456,876.3999812350733,103.5406063,76.932976,207.463976,150.273782
"2018-09-29 00:00:00",109.1195446931498,150.56595437956204,442.0715767981439,876.3999812350733,103.5406063,94.520523,186.520523,159.175722
"2018-09-30 00:00:00",112.71793161306562,150.56595437956204,443.0205174013923,876.3999812350733,103.5406063,90.305014,175.295014,133.793142
"2018-10-01 00:00:00",115.19029332656912,151.59885682570598,444.9981661252901,865.3426984182779,125.0251655483871,117.96252,207.96252,166.197619
"2018-10-02 00:00:00",115.95600508982037,161.3920648117839,448.02508306264497,865.2450375410607,125.0251655483871,160.395468,209.895468,174.648645
"2018-10-03 00:00:00",102.56059469858117,163.31465573770492,448.53725939675167,865.2450375410607,125.0251655483871,94.152853,209.152853,160.736575
"2018-10-04 00:00:00",88.04925404040166,157.4020173357664,448.5620853828307,864.4434816533108,125.0251655483871,70.750223,208.823223,139.412004
"2018-10-05 00:00:00",91.58152077175474,158.54848986563428,448.5755099767981,865.1810521658128,125.0251655483871,79.053876,190.051876,134.38405
"2018-10-06 00:00:00",94.31575675469665,163.9403503649635,448.5859879350348,862.5812198416393,125.0251655483871,77.309478,115.932478,106.469121
"2018-10-07 00:00:00",101.32957211045364,162.41702642369017,448.65826821345706,857.9862366090256,125.0251655483871,75.981316,128.141316,100.665142
"2018-10-08 00:00:00",85.0849925696462,164.08987211227057,448.65826821345706,831.145151216986,125.0251655483871,72.729033,167.729033,111.755635
"2018-10-09 00:00:00",79.61936570375704,170.00600430292596,449.2886467544686,778.094304556355,125.0251655483871,69.860029,142.933029,98.878804
"2018-10-10 00:00:00",75.22226245630209,170.33437330414176,446.2973819025522,778.094304556355,125.0251655483871,70.528406,88.601406,76.373109
"2018-10-11 00:00:00",77.79267139989462,169.94739811643834,444.27252918518985,788.9089733155437,125.0251655483871,74.165771,89.665771,84.521734
"2018-10-12 00:00:00",78.61753793615938,162.38780565068495,444.0057743178594,816.2285538257073,125.0251655483871,75.596122,87.669122,83.427918
"2018-10-13 00:00:00",81.30746929552282,159.06497709163347,447.082121568856,879.7212387809781,125.0251655483871,70.212012,75.212012,74.450638
"2018-10-14 00:00:00",76.97730434782606,159.06497709163347,452.8873115609953,880.3266036020874,125.0251655483871,70.86692,75.43992,72.578863
"2018-10-15 00:00:00",84.24068479332793,162.8209743150685,449.20822508618414,899.0010522133939,125.0251655483871,79.610922,205.585922,95.598353
"2018-10-16 00:00:00",90.25212233193346,162.8209743150685,452.8794131910204,871.3026375254141,125.0251655483871,74.796035,203.868035,126.740963
"2018-10-17 00:00:00",89.43480288285585,162.34929880136986,452.8841568445475,871.3026375254141,125.0251655483871,77.017668,204.347668,139.941128
"2018-10-18 00:00:00",90.58713442163473,164.4851104452055,452.9646301624129,871.3456860296254,125.0251655483871,77.519941,206.599941,145.820997
"2018-10-19 00:00:00",88.22493812414334,164.4851104452055,452.95673225057993,871.3456860296254,125.0251655483871,75.982754,206.982754,125.107649
"2018-10-20 00:00:00",90.85276703944386,164.4851104452055,452.983849182103,871.3456860296254,125.0251655483871,79.769502,178.769502,99.285847
