id_medidor *,fecha,energia_kwh,potencia_kw,tension_fase_a,tension_fase_b,tension_fase_c,corriente_fase_a,corriente_fase_b,corriente_fase_c,factor_potencia,potencia_fase_a,potencia_fase_b,potencia_fase_c,potencia_reactiva_kvar,thd_tension,thd_corriente,Energia reactiva (kvar),Potencia aparente (kva),Frecuencia (Hz),Generación de energía (Kw/h)
1,29/01/2021 20:39:01,"197140,1","249,9","128,23","128,16","128,12","7,24","6,96","5,68","0,981","91,8","86,3","71,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 20:20:49,"197138,54","275,4","128,14","127,97","127,76","7,99","7,36","6,55","0,982","101,2","92,4","81,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 20:09:01,"197137,45","274,8","127,87","127,79","127,58","7,84","7,47","6,62","0,981",99,"93,3","82,4",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 19:51:28,"197135,82","267,6","127,78","127,52","127,3","6,94","8,05","6,47","0,978","87,3","100,6","79,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 19:36:33,"197134,46","267,9","127,69","127,52","127,12","7,42","6,95","7,03","0,982","94,1","87,3","86,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 19:28:19,"197133,73",264,"127,5","127,24","127,03","7,46","7,45","6,24","0,98","94,5",92,"77,4",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 19:10:09,"197132,16","252,5","128,96","128,98","128,67","7,09","6,51","6,22","0,988","90,9",83,"78,6",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 18:50:55,"197130,51","248,5","129,05","128,98","128,94","7,34","6,92","5,36","0,981","94,2","86,4","67,8",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 18:38:26,"197129,49",250,"129,24","128,88","128,76","6,54","7,09","6,05","0,985","84,2",89,"76,8",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 18:23:56,"197128,23",279,"128,87","128,79","128,49","8,48","7,27","6,46","0,975","107,5","90,5","80,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 18:08:28,"197127,01","219,4","129,6","129,25","129,03","5,79","6,06","5,72","0,966","73,4","75,2","70,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 17:52:04,"197125,91","192,3","129,24","128,88","128,76","5,43","5,49","4,97","0,938","67,5","66,2","58,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 17:36:41,"197125,01","149,1","129,14","128,79","128,39","3,93","4,43","4,71","0,886","45,2","50,8","53,1",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 17:23:48,"197124,22",170,"128,69","128,34","128,03","5,08","4,64","4,9","0,906","60,5","54,4","55,1",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 17:08:45,"197123,42","153,9","128,23","128,06","127,67","4,75","4,08","4,81","0,881","54,6","46,5","52,6",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 16:50:00,"197122,56","100,6","127,87","127,61","127,4","3,57","3,25",3,"0,803",39,"31,6","29,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 16:38:27,"197122,2","86,4","127,87","127,61","127,3","2,76","2,87",3,"0,784","28,8","27,5",30,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 16:21:07,"197121,63","93,6","127,41","127,33","127,03","4,11","2,82","2,51","0,779","45,1","25,6","22,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 16:08:33,"197121,29","79,2","127,41","127,33","126,94","3,08","2,58","2,44","0,768","31,8","22,3","24,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 15:52:12,"197121,02","39,1","126,87","126,97","126,67",3,"2,2","1,57","0,455","23,8","13,3","1,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 15:37:21,"197120,9","10,4","126,96","127,06","126,4","2,23","1,69","2,18","0,134",11,"6549,4","3,6",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 15:23:10,"197120,79","24,5","126,96","126,79","126,31","2,45","1,79","2,39","0,292","12,4",4,8,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 15:06:23,"197120,42","23,6","126,5","126,33","126,03","2,49","2,13","2,38","0,268","12,8","4,4","6,4",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 14:50:56,"197120,29","41,6","126,32","126,42","125,94","2,98","1,95","2,17","0,464",24,"11,2","6,3",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 14:37:23,"197119,95","5,8","126,59","126,33","126,03","2,34","2,15","2,19","0,068",6,1,"6552,4",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 14:23:26,"197119,79","429496681,6","126,05","125,88","125,49","2,43","2,51","2,08","64,993","6537,5","6533,4",6542,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 14:08:06,"197119,43","429496676,5","126,23","126,24","125,76","2,32","2,7","2,54","64,979","6548,1","6527,2","6532,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 13:50:50,"197118,85","100,5","126,5","126,24","126,03","2,51","3,54","3,28","0,854","26,5",38,"35,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 13:36:38,"197118,24","138,2","126,05","125,97","125,58","4,6","3,49","4,59","0,866","50,6",37,"50,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 13:25:58,"197117,92","429496639,8","126,23","126,15","125,76","3,28","3,33","2,94","64,79","6521,3","6523,1","6526,6",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 12:50:56,"197116,87","429496690,9","125,86","125,69","125,22","2,33","2,55","2,25","65,104",6539,"6537,1","6546,1",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 12:22:59,"197116,38","429496661,2","125,68","125,69","125,22","2,61","3,07","2,98","64,907","6536,2","6523,4","6532,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 12:08:39,"197116,06","429496650,1","125,41","125,6","125,31","2,39","3,41","3,45","64,851","6546,6","6520,9",6514,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 11:50:50,"197115,54","429496649,3","125,5","125,24","125,22","2,24","3,1","3,42","64,804","6538,2","6527,8","6514,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 11:39:18,"197115,23","429496663,9","125,86","125,69","125,31","2,4","3,49","2,33","64,9","6536,8","6518,5","6539,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 10:51:31,"197114,11","429496639,5","126,14","125,88","125,49","2,46","3,44","3,56","64,779","6531,8","6522,6","6516,3",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 10:36:10,"197113,75","429496686,6","125,86","125,79","125,22","2,51","2,39","2,86","65,095","6543,9","6534,6","6539,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 10:23:43,"197113,64","429496714,5","126,41","126,24","125,76","2,6","2,44","2,54","65,378","2,5","6542,5","6547,1",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 09:51:27,"197113,22","429496676,6","126,77","126,51","126,31","2,35","2,79","2,81","65,009","6542,9","6535,4","6529,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 09:38:18,"197112,99","429496706,1","127,14","126,79","126,21","2,19","2,42","2,41","65,271",6543,"6538,7",2,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 09:23:25,"197112,85","429496709,1","127,14","126,88","126,58","2,15","2,6","2,12","65,3",6551,"6537,9","6551,5",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 09:09:10,"197112,77",429496715,"127,14","126,88","126,58","1,72","2,15","1,99","65,34","2,1","6547,7","6542,9",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 08:51:47,"197112,62","2,3","127,32","127,06","126,76","2,1","2,01","1,88","0,03","7,8","6544,4","3,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 08:05:42,197112,"56,8","126,14","125,97","125,76","3,32","2,42","1,96","0,585","30,6","15,8","10,2",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 07:50:50,"197111,65","87,2","125,59","125,51","125,03","3,73","2,51","2,69","0,778","38,5","24,2","24,4",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 07:37:17,"197111,25","97,1","125,77","125,33","125,31","3,31","2,86","3,21","0,825","33,3","28,7",35,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 07:25:24,"197110,85","118,6","126,14","125,88","125,4","4,24","2,59","4,15","0,858","47,9","25,3","45,3",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,29/01/2021 06:22:40,"197107,42","188,9","128,05","127,79","127,49","5,43",5,"4,86","0,967","67,9","62,3","58,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,28/01/2021 23:05:09,"197075,33","227,8","128,05","127,97","127,67","7,34","5,67","5,15","0,98",93,"70,6","64,1",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,28/01/2021 22:24:31,"197072,23","233,5","127,78","127,52","127,12","6,77","6,21","5,65","0,983","85,8","77,6",70,<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,28/01/2021 15:07:19,"197042,25","166,5","127,14","127,15","126,67","5,64","4,24","4,6","0,905","66,2","48,5","51,7",<Null>,<Null>,<Null>,423000,<Null>,<Null>,<Null>
1,28/01/2021 12:19:23,"197036,02",72,"126,59","126,33","126,31","3,21","3,52","1,8","0,667","33,2","30,8","7,8",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,28/01/2021 10:28:01,"197033,61","2,2","126,77","126,97","126,67","3,34","2,58","2,46","0,021","27,6","6545,5","6536,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,28/01/2021 07:12:24,"197030,03","139,7","127,5","127,43","127,12","4,88","3,71","3,34","0,919","57,2","43,4",39,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,28/01/2021 06:23:59,"197027,37","181,5","127,05","126,61","126,21","5,11","4,15","5,72","0,957","62,7","49,3","69,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 18:18:49,"196973,81","230,2","129,87","129,7","129,3","5,95","6,25","6,29","0,96","75,6","78,5","76,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 15:03:03,"196963,66","24,9","127,05","127,06","126,76","2,74","2,11","2,14","0,28","18,2","9,2","6551,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 11:03:06,"196958,29","429496661,6","126,96","126,88","126,49","2,78","2,63","3,04","64,901","6531,8","6533,1","6528,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 10:18:06,"196956,62","132,9","127,05","127,06","126,76","5,16","3,61","3,29","0,868","59,3","40,5",33,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 07:03:02,"196951,79",156,"126,59","126,51","126,12","5,04","3,98","4,2","0,933","58,7","47,2",50,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 03:03:12,"196934,85","208,1","127,41","127,33","127,03","6,43","5,9","4,28","0,984","81,3",73,"53,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,27/01/2021 02:18:03,"196931,4","263,8","127,69","127,43","127,21","8,03","7,05","6,12","0,976",101,"86,5","76,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 23:03:03,"196916,76","237,2","127,23","127,06","126,67","7,42","6,23","5,55","0,972","93,3","76,7","67,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 22:18:03,"196913,37","207,7","128,69","128,43","128,39","6,44","5,95","4,12","0,979","82,4","73,1","52,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 19:03:02,"196898,21",223,"129,78","129,7","129,3","6,51","5,66","5,33","0,983","83,7","71,6","67,6",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 18:18:02,"196894,59","234,7","129,33","129,25","129,03","7,25","6,61","4,77","0,975","92,7","82,4","59,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 15:03:10,"196885,62","124,3","127,59","127,33","127,12","4,26","3,46","3,58","0,864","48,1","37,8","38,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 14:18:13,"196885,02","429496703,8","127,87","127,79","127,3","2,1","2,49","2,5","65,25","10,4","6533,6","6537,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 11:03:03,"196881,15","429496650,6","126,96","126,88","126,49","2,67","3,02","3,36","64,847","6536,7",6524,"6521,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 10:18:01,"196880,39","429496708,1","127,23","127,06","126,76","2,41","2,13","2,48","65,295",6552,"6543,2","6544,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 07:03:05,"196876,11","153,6","126,41","126,42","125,94","5,62","3,68","3,94","0,919","67,1","42,2","44,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 06:18:03,"196873,52","212,8","127,78","127,43","127,21","6,6","5,57","5,04","0,97","82,1","68,2","62,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,26/01/2021 03:03:04,"196859,1","238,8","127,5","127,15","126,94","7,93","6,41","4,94","0,973","99,2",79,"60,6",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 22:18:03,"196837,8","240,6","126,77","126,79","126,4","7,83","6,27","5,32","0,978","97,6","77,5","65,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 19:03:05,"196822,09","226,6","129,87","129,8","129,48","6,73","6,37","4,72","0,98","87,2","79,8","59,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 18:18:03,"196818,47","257,7","129,96","129,8","129,67","6,92","7,4","6,03","0,975","88,6","92,9","76,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 15:03:37,"196806,29","183,5","127,78","127,7","127,3","6,22","4,76","4,8","0,911","74,4","55,4","53,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 14:48:47,"196805,48","158,2","127,69","127,24","126,94","4,28","4,73","4,91","0,893","49,4","54,4","54,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 14:33:30,"196805,04",36,"127,87","127,7","127,4","2,56","2,07","2,18","0,414","20,8",4,"11,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 13:18:17,"196802,84","40,5","127,69","127,52","127,12","2,53","1,92","2,36","0,467","22,3","9,1",9,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 12:18:12,"196799,78",147,"127,14","127,24","126,58","4,98","3,56","4,12","0,914","59,6","42,7","44,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 11:18:48,"196797,21","188,5","127,05","126,97","126,4","6,08","4,97","4,9","0,932","75,4","58,7","54,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 10:18:23,"196793,57","205,9","127,78","127,7","127,3","6,99","5,35","4,64","0,95",87,"63,9",55,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 09:18:18,"196790,56","123,3","128,69","128,52","128,3","4,94","3,4","2,97","0,848","59,7","33,8","29,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 08:18:10,"196787,34",195,"126,87","126,61","126,4","5,21","6,3","4,82","0,943","62,7","76,4","55,9",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 07:18:09,"196783,71","179,3","127,32","127,15","127,03","5,1","5,28","4,59","0,942","61,6","62,7","54,9",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 06:18:12,"196779,44","224,3","126,96","126,51","126,4","6,46","6,61","5,22","0,968","79,5","81,5","63,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 05:18:09,"196774,89","227,2","127,87","127,61","127,21","6,87","6,11","5,36","0,971","86,9","74,4","65,8",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 04:18:13,"196770,59",218,"128,32","128,34","127,85","6,95","5,46","4,91","0,982","87,7","68,7","61,6",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 03:18:05,196766,"243,8","128,6","128,25","128,12","7,03","7,56","4,85","0,977","88,9","94,5","60,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 02:18:10,"196761,58","206,7","128,32","128,16","127,94","6,38","5,53","4,41","0,988","80,9","69,7",56,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 01:18:07,"196757,17","234,4","128,51","128,06","127,67","6,57","6,51","5,77","0,971","82,7","81,1","70,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,25/01/2021 00:18:07,"196752,56","225,5","128,23","127,97","127,76","6,49","6,43","5,01","0,982","82,3",80,"63,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 23:18:10,"196748,28","216,1","127,96","127,61","127,3","6,59","5,92","4,79","0,978","83,8","72,4","59,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 22:18:04,"196743,52","219,4","127,78","127,33","127,12","6,35","6,32","4,88","0,981","80,6",78,"60,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 21:18:02,"196739,14","215,8","127,32","127,06","126,49","6,17","6,52","4,69","0,977","78,1","79,8","57,8",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 20:18:01,"196734,74","221,7","126,59","126,79","126,58","7,44","6,06","4,29","0,983","92,8","74,8",54,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 19:18:11,"196729,82","226,5","128,69","128,52","128,12","7,04","6,29","4,62","0,982","90,2","78,4","57,8",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 19:04:39,"196728,83","226,6","128,41","128,34","128,03","6,81","6,39","4,74","0,984","86,5","80,4","59,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 19:04:39,"196728,83",219,"128,41","128,34","128,03","6,54","6,33","4,5","0,982",83,"79,6","56,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 18:32:55,"196726,48","246,6","128,51","128,25","128,12","6,97",7,"5,63","0,98","88,7","86,6","71,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 18:20:29,"196725,49","220,2","128,87","128,79","128,58","6,28","6,5","4,85","0,97","79,2","81,1","59,9",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 16:17:55,"196718,52","150,5","129,05","128,79","128,49","4,67","4,35","3,48","0,935","57,2","52,3","40,9",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 15:48:18,"196717,15","149,2","128,78","128,52","128,12","4,53","3,88","4,32","0,912","55,2","45,2","48,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 15:33:18,"196716,62","95,9","128,51","128,61","127,94","4,44","2,49","2,55","0,788","50,5","25,4","19,9",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 15:18:09,"196716,2",85,"128,69","128,61","128,3","2,66","3,45","2,25","0,791","26,8","38,2",20,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 15:03:24,"196715,72","120,9","128,23","128,43","127,94","4,46","3,33","3,2","0,858","50,2","37,6",33,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 14:48:19,"196715,21",105,"128,69","128,43","127,85","3,62","3,57","3,15","0,791","40,3","37,4","27,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 14:33:12,"196714,7","66,9","128,23","128,25","127,67","3,05","2,35","2,36","0,674","29,3","22,2","15,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 14:04:22,"196714,01","77,3","128,23","128,06","127,85","2,99","2,7","2,03","0,782","30,8","26,1","20,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 13:47:50,"196713,44","119,2","128,14","128,16","127,58","4,21","3,41","2,8","0,894","48,7","40,1","30,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 13:32:50,"196712,96","91,8","128,14","128,06","127,67","3,67","3,18","2,16","0,796","40,1","33,5","18,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 13:10:03,"196712,66","429496707,2","128,14","127,88","127,67","1,98","2,22","2,2","65,263","6549,2","6551,2","6538,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 12:50:10,"196712,31","61,2","127,96","127,88","127,49","2,8",2,"1,95","0,71","27,7","19,3","14,1",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 12:33:02,"196711,85","37,1","128,05","127,88","127,49","2,45","2,02","1,36","0,498","19,3",14,"3,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 12:17:52,"196711,66","49,2","128,41","128,06","127,76","2,51","2,6","1,98","0,542","20,7","21,1","7,3",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 12:04:18,"196711,4","88,3","128,14","128,25","127,85","4,45","2,98","2,33","0,706","46,8","26,4",15,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 11:18:02,"196710,04","57,6","128,51","128,16","127,85","2,4","2,79","1,91","0,633","23,2","23,8","10,6",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:24:50,"196709,33","68,1","128,32","128,16","127,85","3,28","2,64","2,17","0,657","30,9","23,7","13,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:24:10,"196709,31","70,6","128,41","128,16","127,85","3,18","2,63","2,29","0,68","31,8","23,2","15,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:21:31,"196709,25","77,1","128,51","128,43","127,85","3,27","2,33","2,62","0,732","34,2","22,1","20,8",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:39,"196709,2","73,6","128,69","128,34","127,94","2,59","2,52","2,7","0,734","26,5","24,9",22,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:38,"196709,2","78,3","128,6","128,34","127,94","2,69","2,6","2,8","0,755","27,9","26,4",24,<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:37,"196709,2","78,1","128,69","128,25","127,85","2,64","2,66","2,77","0,754","27,5","27,1","23,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:37,"196709,2","76,2","128,6","128,25","127,85","2,62","2,62","2,73","0,746","26,8","26,7","22,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:36,"196709,2","72,6","128,6","128,25","127,85","2,48","2,58","2,69","0,731","24,7","26,1","21,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:33,"196709,2","77,6","128,6","128,25","127,85","2,69","2,52","2,82","0,754",28,"25,1","24,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:30,"196709,2",70,"128,6","128,34","127,85","2,51","2,38","2,7","0,719",25,"22,7","22,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:25,"196709,2",73,"128,41","128,16","127,76","2,64","2,38","2,74","0,734",27,23,"22,9",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:22,"196709,19","71,9","128,51","128,25","127,67","2,62","2,4","2,74","0,723","26,6","22,7","22,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:19,"196709,19","71,2","128,6","128,25","127,76","2,58","2,41","2,74","0,719","25,7","23,1","22,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:13,"196709,19","77,8","128,6","128,34","127,76","2,8","2,43","2,89","0,748","29,2","23,4","25,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:06,"196709,19","77,2","128,69","128,34","127,94","2,75","2,39",3,"0,739","28,2","22,4","26,5",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:04,"196709,19","74,3","128,78","128,34","127,94","2,77","2,46","2,63","0,737","28,7","23,3","22,2",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:02,"196709,19","74,9","128,78","128,43","128,03","2,76","2,43","2,6","0,749","28,9","23,6","22,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 10:19:00,"196709,19","70,6","128,78","128,52","127,94","2,65","2,38","2,53","0,727",27,"22,6","20,8",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 03:50:22,"196689,3","225,2","128,69","128,16","127,94","5,99","6,71","5,2","0,981","76,3","84,4","64,4",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 03:48:56,"196689,19","234,9","128,69","128,43","128,12","6,4","6,87","5,41","0,979","81,4","86,7","66,7",<Null>,<Null>,<Null>,422000,<Null>,<Null>,<Null>
1,24/01/2021 01:04:39,"196676,73","243,9","128,14","127,88","127,3","6,92","6,37","6,27","0,976","86,8","79,9","77,2",<Null>,<Null>,<Null>,421000,<Null>,<Null>,<Null>
1,24/01/2021 00:20:46,"196673,32","215,4","128,05","127,61","127,4","6,2","5,86","5,06","0,985","78,9","72,9","63,6",<Null>,<Null>,<Null>,421000,<Null>,<Null>,<Null>
