FECHA	HORA	I_A	I_B	I_C	KVA_Tot	kVAr_Tot	kW_Tot	V_A_B	V_B_C	V_C_A
2018-11-03	11:00:00	59.4153099060059	60.6461715698242	60.2844429016113	1136.77282714844	132.466659545898	1125.31567382813	11150.2265625	11175.6943359375	11225.0986328125
2018-11-03	13:00:00	55.514347076416	57.6948585510254	56.2753715515137	1101.65100097656	140.948593139648	1092.4560546875	11248.4560546875	11285.435546875	11330.861328125
2018-11-03	14:00:00	53.3332633972168	54.8636169433594	52.5	1053	137	1044	11294.03515625	11333.634765625	11375.6552734375
2018-11-03	15:00:00	50.924446105957	53.6049385070801	52.3634567260742	1025	159	1013	11339.6142578125	11381.833984375	11420.4482421875
2018-11-03	17:00:00	50.5	52.2000007629395	50.9000015258789	1018.94012451172	134.647918701172	1017.00579833984	11419	11465	11497
2018-11-04	00:00:00	43.0213623046875	43.2071228027344	43.828483581543	848.071228027344	45.7863655090332	845.275329589844	11349.9267578125	11388.5810546875	11430.6259765625
2018-11-04	01:00:00	43.0099334716797	44.1344375610352	43.9781455993652	853	37	852	11341.654296875	11378.9296875	11422.603515625
2018-11-04	02:00:00	43.0004119873047	45.3981399536133	44.5008277893066	864.991760253906	55.9875984191895	861.624267578125	11333.2626953125	11373.5712890625	11415.40625
2018-11-04	03:00:00	44.2984352111816	45.2986602783203	45.1997756958008	884.986572265625	64.9955368041992	871.512390136719	11324.8408203125	11369.28515625	11408.4150390625
2018-11-04	04:00:00	43.9988822937012	44.2004470825195	44.6991081237793	856.035705566406	43.020092010498	855.022338867187	11316.419921875	11365	11401.423828125
2018-11-04	05:00:00	43.3990097045898	43.9000015258789	44.5996017456055	871.013854980469	50	868.992065429688	11307.998046875	11360.7138671875	11394.4326171875
2018-11-04	06:00:00	35.7020416259766	37.5011329650879	37.3009071350098	732.013610839844	94.0067977905273	726.007263183594	11299.576171875	11356.4287109375	11387.44140625
2018-11-04	07:00:00	32.9813690185547	35.5186309814453	34.4542465209961	669.356140136719	100.084892272949	669.736389160156	11291.1552734375	11352.142578125	11380.44921875
2018-11-04	08:00:00	34.5988998413086	36.3006591796875	35.1986808776855	694.98681640625	108.991203308105	678.671813964844	11236.5087890625	11281.662109375	11331.7841796875
2018-11-04	09:00:00	33.8238754272461	36.407958984375	35.4238777160645	697.562255859375	142.721420288086	683.562255859375	11376.068359375	11415.0185546875	11463.1904296875
